molecule_chembl_id,canonical_smiles,pActivity,n_measurements,targets,assay_types,bioactivity_class
CHEMBL5184035,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@H](Br)[C@H]2S1(=O)=O,4.995678626217358,1,CHEMBL4523582,IC50,Inactive
CHEMBL5557565,C[C@H](c1cccc(-c2ccc(CN3CCCC3)s2)c1)N(C)Cc1c[nH]c2ccccc12,5.692503962086787,1,CHEMBL4523582,IC50,Inactive
CHEMBL5647650,O=S(=O)(Cc1ccc2cnccc2c1)c1nnc(-c2ccc(Cl)cc2)o1,5.8297382846050425,1,CHEMBL4523582,IC50,Inactive
CHEMBL5542826,O=C(C1CN(c2ccc(Cl)c(Cl)c2)CCN1C(=O)c1cc(=O)[nH]c2ccccc12)N1CCOCC1,5.023650020996727,1,CHEMBL4523582,IC50,Inactive
CHEMBL4852238,COc1ccccc1CNC(=O)CSc1c[nH]c2cc(Br)ccc12,4.999565922520682,1,CHEMBL4523582,IC50,Inactive
CHEMBL479172,CCC(=C\c1sc2c3ccccc3ccc2[n+]1CC)/C=C1/Sc2cc(C)c(C)cc2N1CC,5.267606240177032,1,CHEMBL5118,IC50,Inactive
CHEMBL5633152,CC(=O)/C=C/C(=O)N(c1ccc(-c2ccccc2)cc1)C(C(=O)N[C@@H](C)c1ccccc1)c1cccnc1,4.768275616671484,1,CHEMBL4523582,IC50,Inactive
CHEMBL5593246,CC1(C)C=Cc2c(ccc3cc(C(=O)N/N=C/c4ccc5ncccc5c4)oc23)O1,4.4672456210075024,1,CHEMBL4523582,IC50,Inactive
CHEMBL63354,O=c1cc(-c2ccc(O)c(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)c2)oc2cc(O)cc(O)c12,4.970521410611345,2,CHEMBL5118,IC50;Ki,Inactive
CHEMBL3810325,O=C(O)c1ccccc1-c1ccc(/C=C2\C(=O)N(c3ccc(F)cc3)N=C2c2ccccc2)o1,4.425968732272281,1,CHEMBL5118,IC50,Inactive
CHEMBL1992382,NC(=S)N/N=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1,5.092588639225414,1,CHEMBL4523582,IC50,Inactive
CHEMBL5280670,CC1=C(c2ccccc2)C1C(=O)NC(C)c1nc(-c2ccc(C(F)(F)F)cc2)no1,4.013541787262693,1,CHEMBL4523582,IC50,Inactive
CHEMBL5556150,Cc1ccc(NCc2ccc(S(C)(=O)=O)cc2)cc1-c1noc(C(C)c2cccc3ccccc23)n1,4.22767829327708,1,CHEMBL4523582,IC50,Inactive
CHEMBL5171650,C=C1CC[C@H]2[C@@](C)(CCC[C@]2(C)C(=O)O)[C@@H]1C/C=C(\C)[C@H]1CCc2c(O)c(CC3C(=O)C(C(C)=O)=C(O)C(C)(C)C3O)c(O)c(C(=O)CCC)c2O1,5.1716634770575745,2,CHEMBL4523582,IC50,Inactive
CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,5.0915149811213505,3,CHEMBL5118;CHEMBL4523582,IC50,Inactive
CHEMBL2333033,CCCCCCNC(=O)n1cc(C(F)(F)F)c(=O)[nH]c1=O,5.130768280269024,1,CHEMBL4523582,IC50,Inactive
CHEMBL5855354,CC(C)(C)C[C@H](NC(=O)CN1CCCC1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,5.966576244513051,1,CHEMBL4523582,Ki,Inactive
CHEMBL2442061,CC(C)COC(=O)Nc1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1,4.987162775294828,1,CHEMBL3927,IC50,Inactive
CHEMBL2442063,O=C(Nc1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1)C1CCC1,5.0915149811213505,1,CHEMBL3927,IC50,Inactive
CHEMBL484273,O=C1Nc2ccc(S(=O)(=O)N3CCOCC3)cc2C1=O,4.897566294318664,1,CHEMBL5118,IC50,Inactive
CHEMBL5592351,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CNC(=O)C3CNC3)s2)c1,5.943095148663527,1,CHEMBL4523582,IC50,Inactive
CHEMBL1479456,NC(=O)CN1C(=O)C(O)(CC(=O)/C=C\c2ccc3c(c2)OCO3)c2ccccc21,4.442853857681637,1,CHEMBL4523582,IC50,Inactive
CHEMBL5172181,C=CC(=O)Nc1ccc(C)c(C(=O)N[C@H](C)c2cccc3ccccc23)c1,5.1938200260161125,2,CHEMBL4523582,IC50,Inactive
CHEMBL186141,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1C/C=C1/C(=O)OC[C@H]1O,4.823908740944319,1,CHEMBL4523582,IC50,Inactive
CHEMBL5555548,CC(C)C[C@H](NC(=O)OCC1CCN(Cc2ccco2)C1=O)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,5.707743928643524,1,CHEMBL4523582,IC50,Inactive
CHEMBL5183725,Cc1ccccc1[C@@H](C)N(C)Cc1cc(O)ccc1Cl,5.175874166083451,1,CHEMBL4523582,IC50,Inactive
CHEMBL5591155,Cc1ccc(OC2CCNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN3CCCC3)s2)c1,5.920818753952375,1,CHEMBL4523582,IC50,Inactive
CHEMBL5174488,NC(=S)N/N=C/c1ccc(-c2ccc(Cl)c(C(=O)O)c2)o1,4.595337299126277,1,CHEMBL4523582,IC50,Inactive
CHEMBL372816,CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)Cn1[nH]c(=O)c2c([N+](=O)[O-])cccc2c1=O)C(C)O)C(C)C,5.468521082957745,1,CHEMBL4523582,IC50,Inactive
CHEMBL235873,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)OC(C)(C)C)C(C)C,4.823908740944319,1,CHEMBL5118,IC50,Inactive
CHEMBL5180925,NC(=S)N/N=C/c1ccc(-c2ccc(F)nc2)o1,5.057495893831919,1,CHEMBL4523582,IC50,Inactive
CHEMBL5189663,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@@H](NC(=O)COC3CCCCC3)[C@H]2S1(=O)=O,5.3872161432802645,1,CHEMBL4523582,IC50,Inactive
CHEMBL5558921,CC(C)(C)c1ccc(N(C(=O)c2ccco2)[C@@H](C(=O)NC2CC2)c2cccnc2)cc1,5.413412695328245,1,CHEMBL4523582,IC50,Inactive
CHEMBL5575341,Cc1ccc(OCCN)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(F)cc2F)c1,5.812479279163537,1,CHEMBL4523582,IC50,Inactive
CHEMBL4878063,CN(Cc1ccccc1)C(=O)CSc1c[nH]c2ccccc12,5.306007158821666,2,CHEMBL4523582,IC50,Inactive
CHEMBL5505947,CC(c1nc(-c2ccc(-c3ccc(C(=O)O)cc3)cc2)no1)c1cccc2ccccc12,4.931814138253839,1,CHEMBL4523582,IC50,Inactive
CHEMBL5629950,O=C(NCCCNC(=O)n1cc(F)c(=O)[nH]c1=O)c1cc2ccccc2[nH]1,5.585026652029182,1,CHEMBL4523582,IC50,Inactive
CHEMBL258581,CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)NC(C)C(=O)C(F)(F)F,4.3979400086720375,1,CHEMBL3927,IC50,Inactive
CHEMBL5556449,Cc1ccc(NC2CCCC(C(=O)O)C2)cc1-c1noc(C(C)c2cccc3ccccc23)n1,4.454692883534176,1,CHEMBL4523582,IC50,Inactive
CHEMBL5174096,CC(c1ccccc1Cl)N(C)Cc1cc(O)ccc1Cl,5.137272471682025,2,CHEMBL4523582,IC50,Inactive
CHEMBL5962873,CC(CC(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C(F)(F)F,5.651695136951839,1,CHEMBL4523582,Ki,Inactive
CHEMBL5198114,NC(=S)N/N=C/c1ccc(-c2ccc(S(N)(=O)=O)cc2)o1,5.268411234813262,1,CHEMBL4523582,IC50,Inactive
CHEMBL5203660,N#Cc1cc(-c2ccc(/C=N/NC(N)=S)o2)ccc1O,5.382999658879101,1,CHEMBL4523582,IC50,Inactive
CHEMBL5559548,CNC(=O)c1cc(Br)cc([N+](=O)[O-])c1N[C@@H]1CCC[C@H](NC(=O)c2cncc3cccc(O)c23)C1,4.204119982655925,1,CHEMBL4523582,IC50,Inactive
CHEMBL5570169,Cc1ccc(OCCN)cc1C(=O)N[C@H](C)c1cccc(-c2c(C)noc2C)c1,5.8297382846050425,1,CHEMBL4523582,IC50,Inactive
CHEMBL5595528,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ncc(CNC3CCCC3)s2)c1,5.806875401645538,1,CHEMBL4523582,IC50,Inactive
CHEMBL377937,CC1=C[C@H](c2c(O)ccc([C@@H]3CC(=O)c4c(O)cc(O)cc4O3)c2O)[C@@H](C(=O)c2ccc(O)cc2O)[C@H](c2ccc(O)cc2O)C1,5.275724130399211,1,CHEMBL4523582,IC50,Inactive
CHEMBL238217,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC=C(C)C)CC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)OC(C)(C)C)C(C)C,4.096910013008056,1,CHEMBL5118,IC50,Inactive
CHEMBL5193704,COc1ccc(-c2ccc(/C=N/NC(N)=S)o2)cc1OC,5.235823867609669,1,CHEMBL4523582,IC50,Inactive
CHEMBL5182755,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1ccc(C(F)(F)F)cc1)C(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCCNC1=O,5.8458804744841535,1,CHEMBL4523582,IC50,Inactive
CHEMBL6038588,CC(C)NC(=O)C(c1ccsc1)N(C(=O)Cn1nnc2ccccc21)c1ccc(NC(=O)C2CC2)cc1,5.080921907623926,1,CHEMBL5118,IC50,Inactive
CHEMBL5518022,Cc1ccc(-c2noc(Cc3cccc(-c4cccs4)c3)n2)cc1NCc1ccc(C(=O)O)s1,5.167491087293763,1,CHEMBL4523582,IC50,Inactive
CHEMBL5174051,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CNS(=O)(=O)c2ccc(F)c([N+](=O)[O-])c2)[C@@H](O)[C@H]1O,5.356547323513812,1,CHEMBL4523582,IC50,Inactive
CHEMBL304784,CCCC[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(C)=O,5.06599975808587,3,CHEMBL4523582,IC50,Inactive
CHEMBL2442079,CC(=O)Nc1ccc(N(C(=O)Cn2nnc3ccccc32)C(C(=O)NC(C)(C)C)c2ccsc2)cc1,5.112382699664264,1,CHEMBL3927,IC50,Inactive
CHEMBL5187062,CC1(C)[C@H](C(=O)OCc2cccc(F)c2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,5.036212172654444,1,CHEMBL4523582,IC50,Inactive
CHEMBL5094204,Cc1ccccc1-n1[se]c2ccccc2c1=O,5.129005633420008,2,CHEMBL4523582,IC50,Inactive
CHEMBL515787,CCN1/C(=C\C(=C/c2sc3ccccc3[n+]2CCCS(=O)(=O)[O-])OC)Sc2ccc(OC)cc21,5.136677139879544,1,CHEMBL5118,IC50,Inactive
CHEMBL5172901,NC(=S)N/N=C/c1ccc(-c2cccc(C(=O)O)c2Cl)o1,4.391580948682715,1,CHEMBL4523582,IC50,Inactive
CHEMBL5549861,C[C@H](c1cccc(-c2cccs2)c1)N(C)Cc1ccc(O)cc1O,5.298432014944073,1,CHEMBL4523582,IC50,Inactive
CHEMBL5595281,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(C(F)(F)F)s2)c1,5.213248577854439,1,CHEMBL4523582,IC50,Inactive
CHEMBL5558603,CC(c1nc(-c2cccc(NCc3ccc(C(=O)O)s3)c2)no1)c1cccc2ccccc12,5.119186407719209,1,CHEMBL4523582,IC50,Inactive
CHEMBL1083123,N#Cc1c(-c2ccccc2)nc(SCc2ccc([N+](=O)[O-])cc2)[nH]c1=O,4.453457336521869,1,CHEMBL3927,IC50,Inactive
CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,5.018106086327222,2,CHEMBL5118;CHEMBL4523582,IC50,Inactive
CHEMBL5782510,O=C(Nc1ccc(N(C(=O)Cn2nnc3ccccc32)C(C(=O)NC2CCCC2)c2ccsc2)cc1)C1CC1,5.376750709602099,1,CHEMBL5118,IC50,Inactive
CHEMBL555061,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@@H](CCC(=O)N1CCOCC1)C(=O)C(F)(F)F,4.6777807052660805,1,CHEMBL5118,Ki,Inactive
CHEMBL5596853,COc1ccc(C(=O)Oc2cncc(Cl)c2)c(OC)c1,5.777283528852417,1,CHEMBL4523582,IC50,Inactive
CHEMBL3818028,CC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)O)[C@@H](C)O,4.698970004336019,1,CHEMBL5118,IC50,Inactive
CHEMBL5576036,CC(C)C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCl)C(=O)NCc1ccccc1,5.07986310221877,1,CHEMBL4523582,IC50,Inactive
CHEMBL5423053,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCNS(=O)(=O)c2ccc([N+](=O)[O-])cc2)[C@@H](O)[C@H]1O,5.327902142064283,1,CHEMBL4523582,IC50,Inactive
CHEMBL5170392,O=C(O)Cn1sc2cc(F)ccc2c1=O,5.803740889494624,1,CHEMBL4523582,IC50,Inactive
CHEMBL539209,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nccs1,5.657577319177793,2,CHEMBL3927;CHEMBL5118,Ki,Inactive
CHEMBL5408630,O=c1[nH]c(-c2ccccc2C(F)(F)F)nc2cc(O)c(O)c(O)c12,5.8294449414787914,1,CHEMBL4523582,IC50,Inactive
CHEMBL5556552,Cc1ccc(-c2noc(C(C)c3ccc(CC(C)C)cc3)n2)cc1NCc1ccc(C(=O)O)s1,5.443697499232712,1,CHEMBL4523582,IC50,Inactive
CHEMBL5207769,C=CC[C@H](NC(=O)/C=C/c1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCCNC1=O,5.8735438865681955,1,CHEMBL4523582,IC50,Inactive
CHEMBL2435621,CC(C)C[C@H](NC(=O)c1ccc[nH]1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1,5.769551078621726,1,CHEMBL3927,Ki,Inactive
CHEMBL5182169,CC(=O)OCC(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)OCc1cccc(Cl)c1,5.823908740944319,1,CHEMBL4523582,IC50,Inactive
CHEMBL5170364,COC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S(=O)(=O)C1(C)C,5.102372908709558,1,CHEMBL4523582,IC50,Inactive
CHEMBL5198323,NC(=S)N/N=C/c1ccc(Cc2ccccc2)o1,5.809668301829708,2,CHEMBL4523582,IC50,Inactive
CHEMBL5270863,CC1=C(c2ccccc2)C1C(=O)NCc1nc(-c2cccc(Cl)c2)no1,4.6728454875905685,1,CHEMBL4523582,IC50,Inactive
CHEMBL5421806,C[C@@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)c1ccccc1)c1cccc2ccccc12,4.87942606879415,1,CHEMBL4523582,IC50,Inactive
CHEMBL5174450,CC(=O)OCC1Cc2c(-c3ccc(Cl)cn3)cccc2-c2c(O)ccc(C)c21,4.44648105985103,1,CHEMBL4523582,IC50,Inactive
CHEMBL541707,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@@H](CCC(=O)c1nccs1)C(=O)c1nccs1,4.3448615651886175,1,CHEMBL5118,Ki,Inactive
CHEMBL1532997,O=c1[nH]sc2cc(F)ccc12,5.639595945270061,1,CHEMBL4523582,IC50,Inactive
CHEMBL445177,CCCCCC/C=C\CCCCCCCc1cccc(O)c1C(=O)O,5.267479682308075,2,CHEMBL4523582,IC50,Inactive
CHEMBL5591539,O=C(Nc1ccc(Cl)cc1)C1c2cccc[n+]2CC(=O)N1c1cccc(Cl)c1,5.292429823902063,1,CHEMBL4523582,IC50,Inactive
CHEMBL1997422,Nc1nonc1-c1nc2ccccc2n1CC(=O)N/N=C/c1ccc(-c2cccc(C(=O)O)c2)o1,4.672028376376989,1,CHEMBL4523582,IC50,Inactive
CHEMBL185698,O=C1C(=O)N(CC2COc3ccccc3O2)c2ccc(I)cc21,4.8696662315049934,1,CHEMBL3927,IC50,Inactive
CHEMBL5555651,CN(C(=O)[C@H](Cc1ccccc1)NC(=O)COc1ccc(Cl)cc1)N(C#N)Cc1ccc(Cl)cc1,5.886056647693163,1,CHEMBL4523582,IC50,Inactive
CHEMBL2333065,CCCCCCNC(=O)n1ccc(=O)[nH]c1=O,5.008773924307505,1,CHEMBL4523582,IC50,Inactive
CHEMBL6063404,Cc1sc(C(F)(F)F)nc1C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,5.158015195409886,1,CHEMBL4523582,Ki,Inactive
CHEMBL5170500,CC(C)(C)OC(=O)Nc1cccn([C@@H](CC2CCCCC2)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)C(=O)NCc2ccccc2)c1=O,5.621602099051862,1,CHEMBL4523582,IC50,Inactive
CHEMBL523052,O=C(CSc1nc(C2CCCCC2)nc2ccccc12)NCc1ccco1,4.739928612014925,2,CHEMBL3927;CHEMBL4523582,IC50,Inactive
CHEMBL5203288,NC(=S)N/N=C/c1ccc(-c2ccc(O)c(C(=O)O)c2)o1,5.041436116778033,1,CHEMBL4523582,IC50,Inactive
CHEMBL1770312,CC(C)=CCc1c(-c2ccc(O)c3c2OC(C)(C)C=C3)oc2cc(O)cc(O)c2c1=O,4.453457336521869,1,CHEMBL4523582,IC50,Inactive
CHEMBL5200159,CCc1ccc(O)c2c1C(COC(C)=O)Cc1c(-c3ccccn3)cccc1-2,4.480697150764572,1,CHEMBL4523582,IC50,Inactive
CHEMBL522710,O=C(O)/C(O)=C/C(=O)c1cccc(NCc2ccc(Cl)cc2)c1,4.958607314841775,1,CHEMBL5118,IC50,Inactive
CHEMBL5394565,CC1CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2C1CCCCC1,5.440093374963888,1,CHEMBL4523582,IC50,Inactive
CHEMBL5400538,CC1(C)CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2C1CCCCC1,5.279014255846261,1,CHEMBL4523582,IC50,Inactive
CHEMBL5410459,CC1(C)CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2,4.6129662987176365,1,CHEMBL4523582,IC50,Inactive
CHEMBL5403341,COc1cc(F)cc(NC(=O)c2cccc(-c3cnc4[nH]c(=O)n(C)c4c3)c2)c1,4.853871964321762,1,CHEMBL4523582,IC50,Inactive
CHEMBL5426089,Cc1c(C(=O)/C=C/c2ccc(O)c([N+](=O)[O-])c2)c(C#N)c2n1CCC2,4.301029995663981,1,CHEMBL4523582,IC50,Inactive
CHEMBL5184016,CC1(C)[C@H](C(=O)OCOc2ccccc2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,5.180456064458132,1,CHEMBL4523582,IC50,Inactive
CHEMBL1277228,O=C(O)c1ccc(/C=C2\C(=O)N(c3cccc([N+](=O)[O-])c3)N=C2c2ccccc2)cc1,5.075720713938118,1,CHEMBL5118,IC50,Inactive
CHEMBL384739,O=[N+]([O-])c1ccc(S(=O)(=O)c2ccc(Cl)cc2)[n+]([O-])c1,4.823908740944319,1,CHEMBL3927,IC50,Inactive
CHEMBL5199388,O=C(Nc1ccc2c(c1)B(O)OC2)c1cccc(OCc2ccccc2)c1,5.214670164989233,3,CHEMBL4523582,IC50;Ki,Inactive
CHEMBL555220,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@@H](CCC(=O)N(C)Cc1ccccc1)C(=O)C(F)(F)F,4.4672456210075024,1,CHEMBL5118,Ki,Inactive
CHEMBL5591631,CC1(C)C=Cc2c(ccc3cc(C(=O)N/N=C/c4cnc5ccccc5c4)oc23)O1,4.527243550682788,1,CHEMBL4523582,IC50,Inactive
CHEMBL3545157,O=c1sn(-c2cccc3ccccc23)c(=O)n1Cc1ccccc1,5.823908740944319,7,CHEMBL4523582,IC50,Inactive
CHEMBL5275129,O=C(OCc1ccccc1COC(=O)c1cc(B(O)O)cc([N+](=O)[O-])c1)c1cc(B(O)O)cc([N+](=O)[O-])c1,5.221848749616356,1,CHEMBL4523582,Ki,Inactive
CHEMBL187598,O=C1C(=O)N(Cc2cc3ccccc3s2)c2ccc(F)cc21,5.31695296176115,1,CHEMBL3927,IC50,Inactive
CHEMBL5402071,COC(=O)CCC(CC(=O)[C@H](CC(=O)OC)NC(=O)OCc1ccccc1)C(=O)NC(C(=O)NC(CC(=O)OC)C(=O)CF)C(C)C,5.166852888087215,1,CHEMBL4523582,IC50,Inactive
CHEMBL5559091,CNC(=O)c1cc(Br)cc([N+](=O)[O-])c1N[C@H]1CCCC[C@H]1NC(=O)c1cncc2ccccc12,4.189767482004916,1,CHEMBL4523582,IC50,Inactive
CHEMBL1200596,Oc1c(Cl)cc(Cl)c2cccnc12,5.140261433802853,1,CHEMBL4523582,IC50,Inactive
CHEMBL5408702,O=C(NCc1ccc(Br)s1)[C@@H]1CN(C(=O)c2cccnc2)CCN1c1ccc(Cl)c(Cl)c1,5.7447274948966935,1,CHEMBL4523582,IC50,Inactive
CHEMBL3810328,O=C(O)c1ccc(Cl)cc1-c1ccc(/C=C2\C(=O)N(c3ccccc3)N=C2c2ccccc2)o1,4.785156151952302,1,CHEMBL5118,IC50,Inactive
CHEMBL5612948,Cc1ccc(C(=O)n2cnc3ccccc32)cc1,5.176525770829699,3,CHEMBL4523582,IC50,Inactive
CHEMBL5279101,O=c1c(OC[C@H]2O[C@@H](O)[C@H](O)[C@@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,4.368657713516067,1,CHEMBL4523582,IC50,Inactive
CHEMBL92708,CCCC[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,4.971022294791222,7,CHEMBL4523582,IC50,Inactive
CHEMBL515155,O=C1Nc2ccccc2/C1=C1\C(=O)Nc2ccccc21,5.920818753952375,1,CHEMBL4523582,IC50,Inactive
CHEMBL5561030,CN(C(=O)[C@H](Cc1ccccc1)NC(=O)COc1ccc(F)cc1)N(C#N)Cc1ccc(Cl)cc1,5.913640169325252,1,CHEMBL4523582,IC50,Inactive
CHEMBL3617994,O=C1c2c(O)cccc2[C@@H]([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2cc(CO)cc(O)c21,4.775213904752061,2,CHEMBL4523582,IC50,Inactive
CHEMBL5403276,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCNS(=O)(=O)c2ccc(C(F)(F)F)cc2)[C@@H](O)[C@H]1O,5.136677139879544,1,CHEMBL4523582,IC50,Inactive
CHEMBL1082333,N#Cc1c(-c2ccc(Cl)cc2)nc(SCc2ccc([N+](=O)[O-])cc2)[nH]c1=O,5.214670164989233,2,CHEMBL3927;CHEMBL4523582,IC50,Inactive
CHEMBL5176045,O=C(NC1CCCCC1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(-c2ccccc2)cc1,5.5718652059712115,1,CHEMBL4523582,IC50,Inactive
CHEMBL472940,Oc1ccc2ccccc2c1SSc1c(O)ccc2ccccc12,5.628932137728264,2,CHEMBL4523582,IC50,Inactive
CHEMBL5613116,CSc1nc2ccc(C#N)cc2n1C(=O)c1ccc(C)c(F)c1,5.200329843827886,2,CHEMBL4523582,IC50,Inactive
CHEMBL478987,CCN1/C(=C\C=c2/s/c(=C\c3sc4ccccc4[n+]3CC)n(CC)c2=O)Sc2ccccc21,5,1,CHEMBL5118,IC50,Inactive
CHEMBL964,CCN(CC)C(=S)SSC(=S)N(CC)CC,5.029188389127482,11,CHEMBL4523582,IC50,Inactive
CHEMBL5271221,O=C(OCc1cccc(B(O)O)c1)c1cc(B(O)O)cc([N+](=O)[O-])c1,5.346787486224656,1,CHEMBL4523582,Ki,Inactive
CHEMBL5633197,O=C(NCCCCc1ccccc1)n1cc(F)c(=O)[nH]c1=O,5.4089353929735005,1,CHEMBL4523582,IC50,Inactive
CHEMBL3099545,CN1CCN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3Cc2ccccc2)CC1,4.172630726946175,1,CHEMBL5118,IC50,Inactive
CHEMBL5564057,Cc1c(Br)cncc1NC[C@@H](N)CC1CCCCC1,5.1249387366083,1,CHEMBL4523582,IC50,Inactive
CHEMBL3099523,CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCOCC3)ccc21,5.003926345514724,1,CHEMBL5118,IC50,Inactive
CHEMBL5282983,Clc1ccc(-c2c(-n3ccnc3)c(-c3ccc(Br)cc3)nn2-c2ccc(Cl)c(Cl)c2)cc1,5.6020599913279625,1,CHEMBL4523582,IC50,Inactive
CHEMBL5186504,CC(=O)OCC1Cc2c(-c3cc(C)ccn3)cccc2-c2c(O)ccc(C)c21,4.1664704182413566,1,CHEMBL4523582,IC50,Inactive
CHEMBL4289483,O=C(Cc1cncc(Br)c1)c1ccc(-c2ccc(Cl)cc2)o1,4.886056647693163,1,CHEMBL4523582,IC50,Inactive
CHEMBL1994837,NC(=S)N/N=C/c1ccc(-c2ccc([N+](=O)[O-])cc2)o1,5.013676222949234,1,CHEMBL4523582,IC50,Inactive
CHEMBL5194970,O=C(CSc1nc2cc(Cl)ccc2n1Cc1ccccc1)N1CCNC1=O,4.616184634019569,2,CHEMBL4523582,IC50,Inactive
CHEMBL5179067,CC(C)(C)OC(=O)Nc1cccn([C@H](CC2CCCCC2)C(=O)N[C@H](C[C@@H]2CCNC2=O)C(=O)C(=O)NC2CC2)c1=O,5.621801166193917,4,CHEMBL4523582,IC50,Inactive
CHEMBL5184754,O=C1NCCN1C(=O)C(Cc1ccccc1)Sc1nc2cc(Cl)ccc2n1Cc1ccccc1,4.52432881167557,1,CHEMBL4523582,IC50,Inactive
CHEMBL5175589,C[C@H](c1cccc2ccccc12)N1CCC(C(=O)NCc2cccc(NC(=O)CN(C)C)c2)CC1,5.840717922449411,2,CHEMBL4523582,IC50,Inactive
CHEMBL5556174,Cc1ccc(NCc2ccc(C(=O)O)s2)cc1-c1noc(C(C)c2cccc3ccccc23)n1,4.982966660701219,1,CHEMBL4523582,IC50,Inactive
CHEMBL5613613,Cc1ccc(C(=O)n2c(C(F)(F)F)nc3ccccc32)cc1,4.7697754948726185,2,CHEMBL4523582,IC50,Inactive
CHEMBL5074774,COc1cccc(-n2[se]c3ccccc3c2=O)c1,5.38933983691012,1,CHEMBL4523582,IC50,Inactive
CHEMBL5288669,Cc1cccc(C(=O)Oc2c(C)cccc2C(=O)Oc2cncc(Cl)c2)c1O,5.309803919971486,1,CHEMBL4523582,IC50,Inactive
